date,rain
1570057206,0
1570060806,0
1570064407,0
1570068008,0
1570071607,0
1570075206,0
1570078806,0
1570082407,0
1570086007,0
1570089607,0
1570093207,0
1570096806,0
1570100406,0
1570104007,0
1570107607,0
1570111206,0
1570114810,0
1570118408,0
1570122007,0
1570125607,0
1570129207,0
1570132807,0
1570136407,0
1570140008,0
1570143606,0
1570147208,0
1570150808,0
1570154409,0
1570161609,0
1570165206,0
1570168807,0
1570172406,0
1570176008,0
1570179607,0
1570183208,0
1570186814,0
1570190407,0
1570194011,0
1570197607,0
1570201211,0
1570204810,0
1570208406,0
1570212006,0
1570215609,0
1570219209,0
1570226406,0
1570230007,0
1570233607,0
1570237208,0
1570240807,0
1570244407,0
1570258806,0
1570262407,0
1570266007,0
1570269608,0
1570273211,0
1570276807,0
1570280409,0
1570284009,0
1570287609,0
1570291207,0
1570294808,0
1570298406,0
1570302007,0
1570305607,0
1570309207,0
1570312806,0
1570316409,0
1570320006,0
1570323607,0
1570327207,0
1570330807,0
1570345213,0
1570348807,0
1570352407,0
1570356007,0
1570366807,0
1570370407,0
1570374007,0
1570377609,0
1570384807,0
1570388408,0
1570392006,0
1570395606,0
1570399206,0
1570402806,0
1570406407,0
1570410006,0
1570413608,0
1570417217,0
1570420807,0
1570424407,0
1570428007,0
1570431607,0
1570435207,0
1570438807,0
1570442407,0
1570446007,0
1570449606,0
1570453207,0
1570456806,0
1570460406,0
1570464007,0
1570467606,0
1570471206,0
1570474806,0
1570478407,0
1570482007,0
1570485606,0
1570489208,0
1570492806,0
1570496406,0
1570500009,0
1570503609,0
1570507207,0
1570510806,0
1570514407,0
1570518011,0
1570521606,0
1570525207,0
1570528806,0
1570532406,0
1570536008,0
1570539606,0
1570546826,0
1570550407,0
1570554007,0
1570557606,0
1570561207,0
1570564806,0
1570568407,0
1570572009,0
1570575606,0
1570579206,0
1570582808,0
1570586406,0
1570590006,0
1570593607,0
1570597207,0
1570600806,0
1570604406,0
1570608006,0
1570611606,0
1570615206,0
1570618806,0
1570622406,0
1570626006,0
1570629606,0
1570633207,0
1570636808,0
1570640406,0
1570644006,0
1570647612,0
1570651206,0
1570654806,0
1570658407,0
1570662007,0
1570665607,0
1570669206,0
1570672807,0
1570676406,0
1570680006,0
1570683606,0
1570687200,0
1570690800,0
1570694400,0
1570698000,0
1570701600,0
1570705200,0
1570708800,0
1570712401,0
1570716000,0
1570719600,0
1570723200,0
1570726800,0
1570730391,0
1570730406,0
1570734007,0
1570737608,0
1570741206,0
1570744807,0
1570748406,0
1570752007,0
1570755607,0
1570759208,0
1570766406,0
1570770007,0
1570773607,0
1570777208,0
1570780807,0
1570784406,0
1570788007,0
1570791607,0
1570795207,0
1570798807,0
1570806007,0
1570809607,0
1570813207,0
1570816807,0
1570820407,0
1570827606,0
1570831206,0
1570834807,0
1570838406,0
1570842006,0
1570845606,0
1570849206,0
1570852807,0
1570856406,0
1570860007,0
1570863607,0
1570867207,0
1570870808,0
1570874407,0
1570878006,0
1570881608,0
1570885207,0
1570888809,0
1570892407,0
1570896007,0
1570899607,0
1570903211,0
1570906806,0
1570910407,0
1570914007,0
1570921206,0
1570924808,0
1570928407,0
1570932007,0
1570939207,0
1570942806,0
1570946406,0
1570950006,0
1570953613,0
1570960805,0
1570964408,0
1570968007,0
1570971606,0
1570975207,0
1570978807,0
1570982407,0
1570986006,0
1570989606,0
1570993206,0
1570996806,0
1571000406,0
1571004008,0
1571007607,0
1571011207,0
1571014806,0
1571018407,0
1571022007,0
1571025607,0
1571029206,0
1571032807,0
1571036406,0
1571040006,0
1571043607,0
1571047207,0
1571050808,0
1571054407,0
1571058006,0
1571061608,0
1571065206,0
1571068806,0
1571072407,0
1571076007,0
1571079606,0
1571083206,0
1571086807,0
1571090407,0
1571094007,0
1571097607,0
1571101207,0
1571104807,0
1571108407,0
1571112008,0
1571115606,0
1571119206,0
1571122807,0
1571126409,0
1571130006,0
1571133607,0
1571137207,0
1571140806,0
1571144407,0
1571148007,0
1571151606,0
1571155206,0
1571158807,0
1571162407,0
1571166007,0
1571173207,0
1571176807,0
1571180414,0
1571184006,0
1571187607,0
1571191206,0
1571194807,0
1571198407,0
1571202007,0
1571205607,0
1571209209,0
1571216407,0
1571223607,0
1571227208,0
1571234407,0
1571238006,0
1571241607,0
1571245207,0
1571248806,0
1571263208,0
1571266807,0
1571270406,0
1571274007,0
1571277606,0
1571281207,0
1571288406,0
1571292007,0
1571295607,0
1571299208,0
1571310006,0
1571313606,0
1571317207,0
1571320807,0
1571324407,0
1571328008,0
1571331606,0
1571335207,0
1571342407,0
1571346006,0
1571349607,0
1571353207,0
1571356807,0
1571360407,0
1571364008,0
1571367607,0
1571371207,0
1571374808,0
1571378406,0
1571382007,0
1571385607,0
1571389206,0
1571392807,0
1571396407,0
1571400006,0
1571403606,0
1571407207,0
1571410808,0
1571414413,0
1571418006,0
1571421608,0
1571425206,0
1571428806,0
1571432406,0
1571436006,0
1571439606,0
1571443206,0
1571446806,0
1571450407,0
1571454006,0
1571457606,0
1571461210,0
1571464810,0
1571468407,0
1571472007,0
1571475608,0
1571479206,0
1571482806,0
1571486406,0
1571490006,0
1571493606,0
1571497206,0
1571500807,0
1571504406,0
1571508007,0
1571511607,0
1571515206,0
1571518806,0
1571522406,0
1571526007,0
1571529607,0
1571533206,0
1571536807,0
1571540406,0
1571544006,0
1571547606,0
1571551207,0
1571554806,0
1571558406,0
1571562006,0
1571565606,0
1571569207,0
1571572806,0
1571576407,0
1571612406,0
1571616007,0
1571619608,0
1571623206,0
1571626806,0
1571630407,0
1571634006,0
1571637606,0
1571641206,0
1571644812,0
1571648407,0
1571652007,0
1571655606,0
1571659207,0
1571662806,0
1571666406,0
1571670007,0
1571673607,0
1571677208,0
1571680806,0
1571684406,0
1571688007,0
1571691608,0
1571695207,0
1571698807,0
1571702408,0
1571706007,0
1571709608,0
1571713206,0
1571720407,0
1571724007,0
1571727606,0
1571731207,0
1571734807,0
1571738406,0
1571742007,0
1571745607,0
1571749207,0
1571752806,0
1571756407,0
1571760006,0
1571763607,0
1571767207,0
1571770807,0
1571774407,0
1571778007,0
1571781607,0
1571785207,0
1571788807,0
1571792407,0
1571796007,0
1571799609,0
1571803208,0
1571806807,0
1571810407,0
1571814007,0
1571817606,0
1571821206,0
1571824806,0
1571828407,0
1571832007,0
1571835608,0
1571839208,0
1571842807,0
1571846406,0
1571850007,0
1571853607,0
1571857211,0
1571860807,0
1571864406,0
1571868007,0
1571871606,0
1571875460,0
1571878813,0
1571882406,0
1571886006,0
1571889606,0
1571893207,0
1571896807,0
1571900409,0
1571904010,0
1571907607,0
1571911207,0
1571914807,0
1571918406,0
1571922010,0
1571925607,0
1571929207,0
1571932808,0
1571936407,0
1571940006,0
1571943606,0
1571947207,0
1571950807,0
1571954406,0
1571958006,0
1571961606,0
1571965207,0
1571968808,0
1571972407,0
1571976007,0
1571979606,0
1571983206,0
1571986807,0
1571990406,0
1571994010,0
1571997606,0
1572001210,0
1572004807,0
1572008407,0
1572012007,0
1572015607,0
1572019207,0
1572022806,0
1572026406,0
1572030007,0
1572033606,0
1572037208,0
1572040807,0
1572044406,0
1572048006,0
1572051606,0
1572055207,0
1572058806,0
1572062406,0
1572066006,0
1572069608,0
1572073206,0
1572076807,0
1572080406,0
1572084006,0
1572087606,0
1572091207,0
1572094806,0
1572098408,0
1572102008,0
1572105607,0
1572109213,0
1572112806,0
1572116406,0
1572120007,0
1572123606,0
1572127206,0
1572130806,0
1572134406,0
1572138008,0
1572141606,0
1572145206,0
1572148811,0
1572152406,0
1572156006,0
1572159607,0
1572163207,0
1572166806,0
1572170407,0
1572174006,0
1572177606,0
1572181207,0
1572184806,0
1572188406,0
1572192007,0
1572195608,0
1572199206,0
1572202806,0
1572206406,0
1572210006,0
1572213606,0
1572217208,0
1572220807,0
1572224407,0
1572228006,0
1572231606,0
1572235206,0
1572238807,0
1572242406,0
1572246006,0
1572249607,0
1572253206,0
1572256806,0
1572260407,0
1572264006,0
1572267606,0
1572271208,0
1572274806,0
1572278406,0
1572282007,0
1572285606,0
1572289206,0
1572292806,0
1572296406,0
1572300008,0
1572303607,0
1572307207,0
1572310808,0
1572314406,0
1572318008,0
1572321606,0
1572325208,0
1572328810,0
1572332406,0
1572336006,0
1572339607,0
1572343213,0
1572346807,0
1572350406,0
1572354007,0
1572357606,0
1572361207,0
1572364806,0
1572368407,0
1572372006,0
1572375606,0
1572379206,0
1572382806,0
1572386407,0
1572390006,0
1572393606,0
1572397206,0
1572400809,0
1572404406,0
1572408007,0
1572411606,0
1572415207,0
1572418806,0
1572422407,0
1572426007,0
1572429606,0
1572433207,0
1572436807,0
1572440406,0
1572447606,0
1572451207,0
1572454807,0
1572458406,0
1572462007,0
1572465607,0
1572472806,0
1572476406,0
1572480007,4.318
1572483607,0
1572487206,0
1572490807,0
1572494408,0
1572498007,0
1572501607,0
1572508807,0
1572512407,0
1572516007,0
1572519607,0
1572523207,0
1572526809,0
1572530408,0
1572534010,0
1572537607,0
1572541206,0
1572544807,0
1572548407,0
1572552008,0
1572555606,0
1572559207,0
1572562809,0
1572566407,0
1572573615,0
1572577206,0
1572580807,0
1572584407,0
1572588007,0
1572591606,0
1572595207,0
1572598815,0
1572602407,0
1572606007,0
1572609615,0
1572613207,0
1572616808,0
1572620408,0
1572624006,0
1572627607,0
1572631207,0
1572634810,0
1572638407,0
1572642006,0
1572645607,0
1572649207,0
1572652808,4.572
1572656408,0
1572660006,0
1572663607,0
1572667208,0
1572670806,0
1572674406,0
1572678006,0
1572681606,0
1572685207,0
1572688807,0
1572692407,0
1572696007,0
1572699606,0
1572703207,0
1572706806,0
1572710407,0
1572714006,0
1572717606,0
1572721206,0
1572724807,0
1572728406,0
1572732008,0
1572735607,0
1572739207,0
1572742807,0
1572746407,0
1572750007,0
1572753607,0
1572757207,0
1572760807,0
1572764407,0
1572768007,0
1572771607,0
1572775206,0
1572778806,0
1572782407,0
1572786007,0
1572789606,0
1572793207,0
1572796808,0
1572800406,0
1572804007,0
1572807613,0
1572811207,0
1572814807,0
1572818406,0
1572822006,0
1572825607,0
1572829206,0
1572832808,0
1572836406,0
1572840006,0
1572843606,0
1572847207,0
1572850808,0
1572854406,0
1572858006,0
1572861606,0
1572865207,0
1572868807,0
1572872406,0
1572876006,0
1572879606,0
1572883206,0
1572886807,0
1572890406,0
1572894007,0
1572897607,0
1572901207,0
1572904806,0
1572908410,0
1572912006,0
1572915613,0
1572919208,0
1572922807,0
1572926406,0
1572930006,0
1572933606,0
1572937206,0
1572940807,0
1572944407,0
1572948007,0
1572951608,0
1572955207,0
1572958807,0
1572962407,0
1572966008,0
1572969606,0
1572973206,0
1572976807,0
1572980406,0
1572984007,0
1572987606,0
1572991207,0
1572994807,0
1572998407,0
1573002007,0
1573005607,0
1573009225,0
1573012806,0
1573016408,0
1573020007,0
1573023606,0
1573027207,0
1573030807,0
1573034415,0
1573038013,0
1573041606,0
1573045206,0
1573048807,0
1573052406,0
1573056007,0
1573059607,0
1573063207,0
1573066807,0
1573070408,0
1573074007,0
1573077607,0
1573081207,0.254
1573084807,0
1573088407,0
1573092007,0
1573095606,0
1573099200,0
1573102800,0
1573106407,0
1573110007,0
1573113606,0
1573117207,0
1573120806,0.254
1573124406,0
1573128008,0
1573131607,0
1573135207,0
1573138806,0
1573142408,0
1573146007,0
1573149607,0
1573153207,0
1573156807,0
1573160400,0
1573164000,0
1573167600,0
1573171200,0
1573174800,0
1573178400,0
1573182000,0
1573185600,0
1573189200,0
1573192807,0
1573196400,0
1573200008,0
1573203607,0
1573207207,0
1573210807,0
1573214407,0
1573218006,0
1573221606,0
1573225206,0
1573228807,0
1573232408,0
1573236006,0
1573239606,0
1573243207,0
1573246807,0
1573250407,0
1573254000,0
1573257601,0
1573261200,0
1573264800,0
1573268400,0
1573272000,0
1573275600,0
1573279200,0
1573282807,0
1573286400,0
1573290008,0
1573293608,0
1573297207,0
1573300807,0
1573304407,0
1573308007,0
1573311607,0
1573315206,0
1573318808,0
1573322407,0
1573326007,0
1573329607,0
1573333207,0
1573336800,0
1573340400,0
1573344000,0
1573347600,0
1573351200,0
1573354785,0
1573354800,0
1573358400,0
1573362000,0
1573365600,0
1573369207,0
1573372806,0
1573376410,0
1573380007,0
1573383607,0
1573387213,0
1573390807,0
1573394407,0
1573398007,0
1573401607,0
1573405207,0
1573408807,0
1573412406,0
1573416007,0
1573419607,0
1573423200,0
1573426800,0
1573430400,0
1573434000,0
1573437600,0
1573441200,0
1573444801,0
1573448400,0
1573452000,0
1573455608,0
1573459207,0
1573462807,0
1573466406,0
1573470007,0
1573477206,0
1573480807,0
1573484406,0
1573488006,0
1573491607,0
1573495207,0
1573498807,0
1573502407,0
1573506008,0
1573513200,0
1573516800,0
1573520400,0
1573524000,0
1573527600,0
1573531200,0
1573534800,0
1573538401,0
1573542007,0
1573545607,0
1573549207,0
1573552806,0
1573556407,0
1573560007,0
1573563607,0
1573567207,0
1573570807,0
1573574408,0
1573578007,0
1573581607,0
1573585207,0
1573588807,0
1573592406,0
1573596000,0
1573599600,0
1573603200,0
1573606800,0
1573613990,0
1573614000,0
1573617600,0
1573621200,0
1573624801,0
1573628407,0
1573632006,0
1573635607,0
1573639206,0
1573642807,0
1573646407,0
1573650007,0
1573653606,0
1573657206,0
1573660808,0
1573664407,0
1573668007,0
1573671607,0
1573675206,0
1573678806,0
1573682400,0
1573686000,0
1573689600,0
1573693200,0
1573696800,0
1573700400,0
1573704001,0
1573707600,0
1573711200,0
1573714807,0
1573718406,0
1573722006,0
1573725606,0
1573729206,0
1573732808,0
1573736406,0
1573740007,0
1573743606,0
1573747207,0
1573750806,0
1573754407,0
1573758007,0
1573761606,0
1573765207,0
1573768800,0
1573772400,0
1573776000,0
1573779600,0
1573783200,0
1573786800,0
1573790400,0
1573794000,0
1573797600,0
1573801206,0
1573804813,0
1573808407,0
1573812007,0
1573819206,0
1573822807,0
1573826406,0
1573830007,0
1573833607,0
1573837206,0
1573840807,0
1573844406,0
1573848007,0
1573851607,0
1573855200,0
1573862400,0
1573866000,0
1573869600,0
1573873200,0
1573876800,0
1573880400,0
1573884000,0
1573887607,0
1573894807,0
1573898406,0
1573902008,0
1573905607,0
1573909207,0
1573912807,0
1573916407,0
1573920007,0
1573923607,0
1573927207,0
1573930814,0
1573934408,0
1573938007,0
1573941608,0
1573945209,0
1573948800,0
1573952401,0
1573956000,0
1573959600,0
1573963200,0
1573966800,0
1573970400,0
1573974007,0
1573977607,0
1573981207,0
1573984806,0
1573988407,0
1573992006,0
1573995607,0
1573999207,0
1574002807,0
1574006406,0
1574010007,0
1574013606,0
1574017208,0
1574020809,0
1574024406,0
1574028006,0.508
1574031601,0
1574035201,0
1574038800,0
1574042400,0
1574046000,0
1574049600,4.572
1574053200,0
1574056800,0
1574060406,0
1574064000,0
1574067606,0
1574074807,0
1574078407,0
1574082007,0
1574085608,0
1574089207,0
1574092807,0
1574096407,0
1574100007,0
1574103607,0
1574107208,0
1574114400,0
1574118000,0
1574121600,0
1574125200,0
1574128800,0
1574132400,0
1574136000,0
1574139600,0
1574143200,0
1574146806,0
1574150407,0
1574154007,0
1574157607,0.254
1574161207,0.254
1574164807,0
1574168407,0.508
1574172008,1.016
1574175607,0
1574179207,0
1574182807,3.302
1574190007,0
1574193608,0
1574197207,0.254
1574200800,0
1574204400,0
1574208000,0
1574211600,0
1574215201,0
1574218800,0
1574222400,0
1574226000,0
1574229607,0
1574236807,0.508
1574240413,0
1574244007,0
1574247607,0
1574251210,0
1574254807,0
1574258407,0
1574262007,0
1574265607,0
1574269206,0
1574272807,0
1574276410,0
1574280006,0
1574283607,0
1574287200,0
1574290800,0
1574294400,0
1574298000,0.762
1574301600,0.254
1574305200,0
1574308800,0
1574312400,0
1574316000,0
1574319606,0
1574323207,0
1574326808,0
1574330407,0
1574334006,0
1574337607,0.254
1574341206,0
1574344806,0
1574348407,0
1574352006,0
1574355607,0
1574359206,0
1574362806,1.27
1574366407,0.508
1574370013,0.254
1574373600,0.254
1574377200,0
1574380800,0
1574384400,0.762
1574388000,0
1574391600,0
1574395200,0
1574398800,0
1574402407,0
1574406007,0
1574409609,0
1574413206,0
1574416807,0
1574420407,0
1574424007,0.762
1574427606,0.508
1574431207,0.254
1574434807,0
1574438407,0
1574442007,0
1574445607,0.254
1574449207,1.016
1574452811,0
1574456407,0
1574460001,0
1574463600,0
1574467200,0
1574470800,0
1574474401,0
1574478000,0
1574481600,0
1574485200,0
1574488800,0
1574492406,0
1574496007,0
1574499607,0
1574503207,0
1574506807,0
1574510408,0
1574514007,0
1574517608,0.508
1574521206,0.508
1574524807,0.254
1574528408,0.254
1574535607,0
1574539207,0
1574542806,0.762
1574546400,1.016
1574550000,0.508
1574553600,0
1574557200,0
1574560800,0
1574564400,0.254
1574568000,0
1574571600,0
1574575200,0
1574578806,0
1574582408,0
1574586007,0
1574589607,0
1574593207,0
1574596807,0
1574600406,0
1574604006,0
1574607606,0
1574611206,0
1574614806,0
1574618407,0
1574622007,0
1574625607,0
1574629207,0
1574632800,0
1574636400,0
1574640000,0
1574643600,0
1574647200,0
1574650800,0
1574654400,0
1574658000,0
1574661606,0
1574665207,0
1574668813,0
1574672406,0
1574676006,0
1574679609,0
1574686807,0
1574690406,0
1574694006,0
1574697607,0
1574701206,0
1574704807,0
1574708409,0
1574712007,0
1574715608,0
1574719206,0
1574722800,0
1574726400,0
1574730000,0
1574733600,0
1574740800,0
1574744400,0
1574748000,0
1574755206,0
1574762407,0
1574766007,0
1574769606,0
1574773206,0
1574776808,0
1574780408,0
1574784007,0
1574787607,0
1574791207,0
1574794813,0
1574798407,0
1574802006,0
1574805606,0
1574809201,0
1574812800,0
1574816400,0
1574820000,0
1574823600,0
1574827200,0
1574830800,0
1574834400,0
1574838007,0
1574841607,0
1574845207,0
1574848808,0
1574852407,0
1574856006,0
1574859606,0
1574863206,0
1574866806,0
1574870406,0
1574874006,0
1574877607,0
1574881206,0
1574884811,0
1574888406,0
1574892000,0
1574895600,0
1574899200,0
1574902800,0
1574906400,0
1574910000,0
1574913601,0
1574917200,0
1574920801,0
1574924408,0
1574928006,0
1574931608,0
1574935206,0.508
1574938807,0
1574942406,0
1574946007,0
1574949607,0
1574953208,0
1574956807,0
1574960408,0
1574964010,0
1574967606,0
1574971207,0
1574974807,0
1574978401,0
1574982001,0
1574985600,0
1574989200,0
1574992801,0
1574996400,0
1575000000,0
1575003601,0
1575007200,0
1575010808,0
1575014407,0
1575018007,0
1575021607,0
1575025207,0
1575028806,0
1575032407,0
1575036006,0
1575039606,0
1575043207,0
1575046806,0
1575050407,0
1575054007,0
1575057606,0
1575061206,0
1575064801,0
1575068400,0
1575072000,0
1575075600,0
1575079200,0
1575082800,0
1575086400,0
1575090000,0
1575093600,0
1575100806,0
1575104406,0
1575108006,0.254
1575111606,0
1575115207,0
1575118807,0
1575122406,0
1575126007,0
1575129606,0
1575133207,0
1575136807,0
1575140407,0
1575144006,0
1575147600,0
1575151200,0
1575154801,0
1575158400,0
1575162000,0
1575165600,0
1575169200,0
1575172800,0
1575176400,0
1575180000,0
1575183607,0
1575187206,0
1575190806,0
1575194406,0
1575198014,0.254
1575201606,1.524
1575205207,1.778
1575208806,2.032
1575212406,0.762
1575216007,1.016
1575219607,1.016
1575223206,0.762
1575226806,1.524
1575230407,1.27
1575234007,0
1575237600,0
1575241200,0
1575244800,0
1575248400,0
1575252000,0
1575255600,0
1575259200,0
1575262800,0
1575266406,0
1575270006,0
1575273607,0
1575277206,0
1575280806,0
1575284406,0
1575288006,0
1575291606,0
1575295206,0.508
1575298807,0
1575302406,0
1575306007,0.254
1575309607,0
1575313206,0
1575316806,0
1575320407,0
1575324000,0.254
1575327600,0
1575331200,0
1575334800,0
1575338400,0
1575342001,0
1575345600,0
1575349200,0
1575352800,0
1575356407,0
1575360007,0
1575363606,0.254
1575367207,0
1575370807,0
1575374406,0
1575378006,0
1575381606,0
1575385206,0
1575388807,0.508
1575392407,1.016
1575396006,0
1575399606,0.254
1575403207,0
1575406806,0
1575410400,0
1575414000,0
1575417600,0
1575421200,0
1575424800,0
1575428400,0
1575432000,0
1575435600,0
1575439200,0
1575442807,0
1575446407,0
1575450007,0
1575453606,0
1575457206,0
1575460806,0
1575464407,0
1575468006,0
1575471606,0
1575475206,0
1575478806,0
1575482406,0
1575486013,0
1575489608,0
1575493207,0
1575496800,0
1575500400,0
1575504000,0
1575507601,0
1575511200,0
1575514801,0
1575518400,0
1575522000,0
1575525608,0
1575529206,0.254
1575532807,0
1575536407,0
1575540006,0
1575543606,0.254
1575547206,0
1575550806,0
1575554406,0
1575558009,0
1575561607,0
1575565206,0
1575568807,0
1575572408,0
1575576007,0
1575579600,0
1575583200,0
1575586800,0
1575590400,0
1575594000,0
1575597600,0
1575601200,0
1575604800,0
1575608401,0
1575612006,0
1575615606,0
1575619206,0
1575622813,0
1575626407,0
1575630007,0.254
1575633606,9.144
1575637207,10.922
1575640806,5.08
1575644407,2.286
1575648006,1.27
1575651606,0.254
1575655206,0.508
1575658807,0.254
1575662407,0
1575666006,0
1575669600,0.508
1575673200,0
1575676807,0
1575680408,0
1575684008,0
1575687607,0
1575691206,0
1575694806,0
1575698406,0
1575702006,0
1575705606,0
1575709207,0
1575712807,0
1575716407,0
1575720007,0
1575723606,0
1575727206,0
1575730808,0
1575734406,0
1575738008,0
1575741606,0
1575745208,0
1575748806,0
1575752408,0
1575756007,0
1575759607,0
1575763208,0
1575766807,0
1575770408,0
1575774007,0
1575777608,0
1575781208,0
1575784807,0
1575788406,0
1575792007,0
1575795608,0
1575799210,0
1575802806,0
1575806407,0
1575810009,0
1575813607,0
1575817206,0
1575820807,0
1575824406,0
1575828007,0
1575831613,0
1575835207,0
1575838807,0
1575842406,0
1575846006,0
1575849608,0
1575853207,0
1575856808,0
1575860408,0
1575864008,0
1575867606,0
1575871206,0
1575874806,0
1575878407,0
1575882007,0
1575885607,0
1575889206,0
1575892806,0
1575896406,0
1575900006,0
1575903606,0
1575907207,0
1575910807,0
1575914406,0
1575918006,0
1575921607,0
1575925207,0
1575928808,0
1575932407,0
1575936006,0
1575939608,0
1575943208,0
1575946807,0
1575950411,0
1575954007,0
1575957607,0
1575961207,0
1575964807,0
1575968407,0
1575972006,0
1575975606,0
1575979206,0
1575982808,0
1575986408,0
1575990007,0
1575993606,0
1575997208,0
1576000806,0
1576004407,0
1576011606,0
1576018800,0
1576022400,0
1576026000,0
1576029600,0
1576033200,0
1576036801,0
1576040407,0
1576044007,0
1576047606,0
1576051206,0
1576054806,0
1576058406,0
1576062007,0
1576065606,0
1576069207,0
1576072807,0
1576076406,0
1576080006,0
1576083606,0
1576087206,0
1576090807,0
1576094407,0.254
1576098000,0
1576101601,0
1576105200,0
1576108800,0
1576112400,0
1576116000,0
1576119600,0
1576123200,0
1576126807,0
1576130407,0
1576134006,0
1576137607,0
1576141207,0
1576144807,0
1576148406,0
1576152006,0
1576155606,0
1576159207,0
