date,rain
1568692800,0
1568696400,0
1568700000,0
1568703600,0
1568707200,0
1568710800,0
1568714400,0
1568717995,0
1568721606,0
1568725207,0
1568728808,0
1568732407,0
1568736006,0
1568739606,0
1568743207,0
1568746806,0
1568750407,0
1568754007,0
1568757607,0
1568761207,0
1568764807,0
1568768406,0
1568772007,0
1568775606,0
1568779208,0
1568782807,0
1568786407,0
1568790006,0
1568793606,0
1568797207,0
1568800806,0
1568804406,0
1568808006,0
1568811607,0
1568815210,0
1568818806,0
1568822406,0
1568826007,0
1568829607,0
1568833206,0
1568836807,0
1568840407,0
1568844006,0
1568847606,0
1568851206,0
1568854807,0
1568858406,0
1568862008,0
1568865606,0
1568869206,0
1568872810,0
1568876407,0
1568880006,0
1568883607,0
1568887206,0
1568890810,0
1568894406,0
1568898006,0
1568901607,0
1568905206,0
1568908806,0
1568912406,0
1568916006,0
1568919608,0
1568923208,0
1568926807,0
1568930408,0
1568934008,0
1568937606,0
1568941206,0
1568944812,0
1568948407,0
1568952006,0
1568955606,0
1568959208,0
1568973606,0
1568977206,0
1568980806,0
1568984408,0
1568988006,0
1568995206,0
1568998806,0
1569002407,0
1569006007,0
1569009606,0
1569013210,0
1569016806,0
1569020407,0
1569024007,0
1569027606,0
1569031207,0
1569034807,0
1569038406,0
1569042007,0
1569045606,0
1569049207,0
1569052807,0
1569056406,0
1569060007,0
1569063607,0
1569067208,0
1569070806,0
1569074406,0
1569078007,0
1569081607,0
1569085207,0
1569088807,0
1569092406,0
1569096006,0
1569099606,0
1569103206,0
1569106807,0
1569110407,0
1569114007,0
1569117606,0
1569121207,0
1569124807,0
1569128407,0
1569132006,0
1569135607,0
1569139207,0
1569142807,0
1569146406,0
1569150008,0
1569153606,0
1569157207,0
1569160806,0
1569164406,0
1569168006,0
1569171611,0
1569175207,0
1569178806,0
1569182407,0
1569186007,0
1569189606,0
1569193207,0
1569196806,0
1569200407,0
1569204007,0
1569207607,0
1569211207,0
1569214807,0
1569218407,0
1569222008,0
1569225607,0
1569229206,0
1569232807,0
1569236407,0
1569240006,0
1569243606,0
1569247206,0
1569250807,0
1569254406,0
1569258006,0
1569261606,0
1569265206,0
1569268807,0
1569272407,0
1569276006,0
1569279607,0
1569283209,0
1569286807,0
1569290407,0
1569294006,0
1569297607,0
1569301206,0
1569304808,0
1569308408,0
1569312007,0
1569315608,0
1569319206,0
1569322806,0
1569326414,0
1569330006,0
1569333606,0
1569337207,0
1569340806,0
1569344407,0
1569348006,0
1569351608,0
1569355207,0
1569358806,0
1569362408,0
1569366006,0
1569369607,0
1569373206,0
1569376807,0
1569380406,0
1569384008,0
1569387608,0
1569391207,0
1569394807,0
1569398407,0
1569402011,0
1569405606,0
1569409207,0
1569412806,0
1569416407,0
1569420007,0
1569423607,0
1569427211,0
1569430807,0
1569434407,0
1569441606,0
1569445208,0
1569448806,0
1569452407,0
1569456006,0
1569459610,0
1569463207,0
1569466810,0
1569470407,0
1569474006,0
1569477606,0
1569481206,0
1569484806,0
1569488406,0
1569492007,0
1569495607,0
1569499208,0
1569502808,0
1569506406,0
1569510007,0
1569513607,0
1569517206,0
1569520806,0
1569524407,0
1569528006,0
1569531606,0
1569535206,0
1569538807,0
1569542407,0
1569546007,0
1569548934,0
1569549607,0
1569553208,0
1569556809,0
1569560407,0
1569564006,0
1569567607,0
1569571206,0
1569574806,0
1569578406,0
1569582007,0
1569585607,0
1569589206,0
1569592807,0
1569596406,0
1569600007,0
1569603606,0
1569607207,0
1569610807,0
1569614406,0
1569618007,0
1569621609,0
1569625211,0
1569628807,0
1569632413,0
1569636007,0
1569639606,0
1569643206,0
1569646813,0
1569650406,0
1569654006,0
1569657607,0
1569661207,0
1569664806,0
1569668407,0
1569672007,0
1569675608,0
1569679206,0
1569682807,0
1569686406,0
1569690007,0
1569693607,0
1569697207,0
1569700807,0
1569704407,0
1569708007,0
1569715207,0
1569718807,0
1569726007,0
1569733207,0
1569736808,0
1569744006,0
1569747608,0
1569751208,0
1569754807,0
1569758407,0
1569762006,0
1569765606,0
1569769207,0
1569772807,0
1569776414,0
1569780006,0
1569783607,0
1569787208,0
1569790806,0
1569794406,0
1569798006,0
1569801608,0
1569805207,0
1569808807,0
1569812406,0
1569816009,0
1569819606,0
1569823206,0
1569826806,0
1569830406,0
1569834008,0
1569837606,0
1569841207,0
1569844807,0
1569848406,0
1569852006,0
1569855607,0
1569859211,0
1569862806,0
1569866407,0
1569870006,0
1569873606,0
1569877207,0
1569880806,0
1569884407,0
1569888006,0
1569891607,0
1569895206,0
1569898807,0
1569902407,0
1569906007,0
1569909608,0
1569913207,0
1569916806,0
1569920407,0
1569924008,0
1569927607,0
1569931210,0
1569934808,0
1569938408,0
1569942006,0
1569945606,0
1569949206,0
1569952808,0
1569956407,0
1569960006,0
1569963607,0
1569967206,0
1569970807,0
1569974407,0
1569978007,0
1569981607,0
1569985207,0
1569988808,0
1569992407,0
1569996006,0
1569999606,0
1570003206,0
1570006806,0
1570010406,0
1570014007,0
1570017606,0
1570021207,0
1570024806,0
1570028407,0
1570032006,0
1570035609,0
1570039207,0
1570042806,0
1570046406,0
1570050006,0
1570053607,0
1570057207,0
1570060806,0
1570064406,0
1570068007,0
1570071607,0
1570075206,0
1570078806,0
1570082406,0
1570086007,0
1570089611,0
1570093207,0
1570096808,0
1570100407,0
1570104007,0
1570107607,0
1570111207,0
1570114807,0
1570118407,0
1570122007,0
1570125609,0
1570129207,0
1570132807,0
1570136409,0
1570140007,0
1570143608,0
1570147207,0
1570150806,0
1570154406,0
1570158006,0
1570161607,0
1570165206,0
1570168807,0
1570172407,0
1570176008,0
1570179609,0
1570183207,0
1570190407,0
1570194007,0
1570197607,0
1570201206,0
1570204807,0
1570212010,0
1570215607,0
1570219208,0
1570226408,0
1570230008,0
1570233607,0
1570251606,0
1570255208,0
1570258807,0
1570262407,0
1570266007,0
1570273206,0
1570280408,0
1570284008,0
1570287606,0
1570291207,0
1570294806,0
1570298406,0
1570305607,0
1570309207,0
1570312808,0
1570323610,0
1570327207,0
1570330807,0
1570334409,0
1570338008,0
1570341606,0
1570345207,0
1570348810,0
1570352407,0
1570356007,0
1570359608,0
1570363207,0
1570366807,0
1570370407,0
1570374007,0
1570377608,0
1570381206,0
1570384807,0
1570388407,0
1570392007,0
1570395607,0
1570399207,0
1570402807,0
1570406408,0
1570410007,0
1570417207,0
1570420807,0
1570428007,0
1570431606,0
1570435207,0
1570442407,0
1570446008,0
1570449607,0
1570453207,0
1570456806,0
1570460406,0
1570467607,0
1570471207,0
1570474806,0
1570478408,0
1570482007,0
1570485607,0
1570489207,0
1570492806,0
1570496406,0
1570500007,0
1570503607,0
1570507206,0
1570510807,0
1570514407,0
1570518008,0
1570521607,0
1570525206,0
1570528807,0
1570532406,0
1570536007,0
1570539607,0
1570550407,0
1570554007,0
1570557611,0
1570561207,0
1570564807,0
1570568407,0
1570572007,0
